(04)2359-2748	東海大學郵局(臺中5支) 	40704臺中市西屯區臺灣大道4段1727號(東海大學內)‎
(04)2452-7033	臺中逢甲郵局(臺中25支) 	40744臺中市西屯區河南路2段268號‎
(04)2701-0016	臺中西屯郵局(臺中30支) 	40760臺中市西屯區黎明路3段130號‎
(04)2316-0166	臺中何厝郵局(臺中44支)	40746臺中市西屯區青海路1段83號
(04)2359-2387	臺中工業區郵局(臺中46支)	40755臺中市西屯區工業區六路10號
(04)2359-3263	臺中榮總郵局(臺中52支)	40705臺中市西屯區臺灣大道4段1650號(台中榮總內)
(04)2461-5479	臺中永安郵局(臺中61支)	40763臺中市西屯區永安里西屯路3段166-80號
(04)2320-6379	臺中大隆路郵局(臺中67支)	40759臺中市西屯區大隆路60、62號
(04)2463-0618	臺中福安郵局(臺中69支)	40764臺中市西屯區福順路318號
(04)-27015586	臺中第3郵政代辦所		40757臺中市西屯區臺灣大道3段366號1樓
(04)-24608800-2160	臺中第6郵政代辦所	40763臺中市西屯區中科路1號
24.1815869, 120.60312199999998
24.175272, 120.649134
24.1766902, 120.63764270000001
24.1646942, 120.65424009999992
24.1699279, 120.6064543
24.1839262, 120.60468620000006
24.1906027, 120.61234749999994  ===
24.1565319, 120.65286700000001
24.1834782, 120.61855850000006
24.1665835, 120.64314409999997
24.2085787, 120.61408089999998
